measure,location,sample_date,unit,value,id
Calcium,Achara,9/17/2010,mg/l,37.3,485
Calcium,Achara,10/22/2010,mg/l,42.7,486
Calcium,Achara,11/19/2010,mg/l,43.2,487
Calcium,Achara,12/11/2010,mg/l,40.1,488
Calcium,Achara,1/21/2011,mg/l,34.6,489
Calcium,Achara,2/18/2011,mg/l,31.5,490
Calcium,Achara,3/18/2011,mg/l,34.6,491
Calcium,Achara,4/16/2011,mg/l,42.5,492
Calcium,Achara,5/13/2011,mg/l,35.1,493
Calcium,Achara,6/11/2011,mg/l,33.8,494
Calcium,Achara,6/17/2011,mg/l,31.3,495
Calcium,Achara,7/14/2011,mg/l,31.3,496
Calcium,Achara,8/11/2011,mg/l,37,497
Calcium,Achara,9/14/2011,mg/l,32.1,498
Calcium,Achara,10/13/2011,mg/l,28.4,499
Calcium,Achara,11/11/2011,mg/l,41.1,500
Calcium,Achara,12/10/2011,mg/l,44.4,501
Calcium,Achara,1/20/2012,mg/l,34.1,502
Calcium,Achara,2/17/2012,mg/l,28.1,503
Calcium,Achara,3/17/2012,mg/l,34.1,504
Calcium,Achara,4/21/2012,mg/l,36,505
Calcium,Achara,5/19/2012,mg/l,31.3,506
Calcium,Achara,6/16/2012,mg/l,33.9,507
Calcium,Achara,7/21/2012,mg/l,33.2,508
Calcium,Achara,8/16/2012,mg/l,33.7,509
Calcium,Achara,9/21/2012,mg/l,27,510
Calcium,Achara,10/21/2012,mg/l,36.1,511
Calcium,Achara,11/16/2012,mg/l,45.5,512
Calcium,Achara,12/10/2012,mg/l,34.7,513
Calcium,Achara,1/17/2013,mg/l,45.2,514
Calcium,Achara,2/15/2013,mg/l,34.2,515
Calcium,Achara,3/14/2013,mg/l,48.4,516
Calcium,Achara,4/12/2013,mg/l,41.1,517
Calcium,Achara,5/16/2013,mg/l,35.3,518
Calcium,Achara,6/14/2013,mg/l,39.4,519
Calcium,Achara,7/18/2013,mg/l,42.1,520
Calcium,Achara,8/16/2013,mg/l,32.1,521
Calcium,Achara,9/21/2013,mg/l,33,522
Calcium,Achara,10/18/2013,mg/l,46.8,523
Calcium,Achara,11/15/2013,mg/l,44.1,524
Calcium,Achara,12/13/2013,mg/l,49.9,525
Calcium,Achara,1/16/2014,mg/l,47.3,526
Calcium,Achara,2/15/2014,mg/l,41,527
Calcium,Achara,3/19/2014,mg/l,44.8,528
Calcium,Achara,4/18/2014,mg/l,43.3,529
Calcium,Achara,5/16/2014,mg/l,26.3,530
Calcium,Achara,6/20/2014,mg/l,24.5,531
Calcium,Achara,7/18/2014,mg/l,39.6,532
Calcium,Achara,8/16/2014,mg/l,39.9,533
Calcium,Achara,9/19/2014,mg/l,54.2,534
Calcium,Achara,10/17/2014,mg/l,41.5,535
Calcium,Achara,11/21/2014,mg/l,47.4,536
Calcium,Achara,12/12/2014,mg/l,49.5,537
Calcium,Achara,1/17/2015,mg/l,49.8,538
Calcium,Achara,2/21/2015,mg/l,39.3,539
Calcium,Achara,3/13/2015,mg/l,36.4,540
Calcium,Achara,4/18/2015,mg/l,36.9,541
Calcium,Achara,5/15/2015,mg/l,41.9,542
Calcium,Achara,6/20/2015,mg/l,32.5,543
Calcium,Achara,7/16/2015,mg/l,33.2,544
Calcium,Achara,8/22/2015,mg/l,40.1,545
Calcium,Achara,9/18/2015,mg/l,40.4,546
Calcium,Achara,10/16/2015,mg/l,44.2,547
Calcium,Achara,11/20/2015,mg/l,32.9,548
Calcium,Achara,12/9/2015,mg/l,41.9,549
Calcium,Achara,1/15/2016,mg/l,37.9,550
Calcium,Achara,2/12/2016,mg/l,35.5,551
Calcium,Achara,3/12/2016,mg/l,35.6,552
Calcium,Achara,4/16/2016,mg/l,31.5,553
Calcium,Achara,5/13/2016,mg/l,27,554
Calcium,Achara,6/11/2016,mg/l,35.6,555
Calcium,Achara,7/16/2016,mg/l,33.2,556
Calcium,Achara,8/20/2016,mg/l,25.9,557
Calcium,Achara,9/16/2016,mg/l,31.3,558
Calcium,Achara,10/22/2016,mg/l,27.6,559
Calcium,Achara,11/19/2016,mg/l,30.9,560
Calcium,Achara,12/10/2016,mg/l,30.9,561
Carbonates,Achara,12/9/2015,mg/l,140.3,562
Chemical Oxygen Demand (Cr),Achara,1/15/2009,mg/l,7,563
Chemical Oxygen Demand (Cr),Achara,2/13/2009,mg/l,13,564
Chemical Oxygen Demand (Cr),Achara,3/19/2009,mg/l,5.3,565
Chemical Oxygen Demand (Cr),Achara,4/17/2009,mg/l,6,566
Chemical Oxygen Demand (Cr),Achara,5/17/2009,mg/l,7,567
Chemical Oxygen Demand (Cr),Achara,6/12/2009,mg/l,7,568
Chemical Oxygen Demand (Cr),Achara,7/11/2009,mg/l,8,569
Chemical Oxygen Demand (Cr),Achara,8/13/2009,mg/l,8,570
Chemical Oxygen Demand (Cr),Achara,9/10/2009,mg/l,7,571
Chemical Oxygen Demand (Cr),Achara,10/11/2009,mg/l,6,572
Chemical Oxygen Demand (Cr),Achara,11/19/2009,mg/l,5,573
Chemical Oxygen Demand (Cr),Achara,12/10/2009,mg/l,5,574
Chemical Oxygen Demand (Cr),Achara,1/16/2010,mg/l,7,575
Chemical Oxygen Demand (Cr),Achara,2/20/2010,mg/l,5,576
Chemical Oxygen Demand (Cr),Achara,3/19/2010,mg/l,6,577
Chemical Oxygen Demand (Cr),Achara,4/16/2010,mg/l,8,578
Chemical Oxygen Demand (Cr),Achara,5/20/2010,mg/l,8,579
Chemical Oxygen Demand (Cr),Achara,6/17/2010,mg/l,9,580
Chemical Oxygen Demand (Cr),Achara,7/16/2010,mg/l,6,581
Chemical Oxygen Demand (Cr),Achara,8/12/2010,mg/l,7.2,582
Chemical Oxygen Demand (Cr),Achara,9/17/2010,mg/l,5,583
Chemical Oxygen Demand (Cr),Achara,10/22/2010,mg/l,10,584
Chemical Oxygen Demand (Cr),Achara,11/19/2010,mg/l,6,585
Chemical Oxygen Demand (Cr),Achara,12/11/2010,mg/l,9,586
Chemical Oxygen Demand (Cr),Achara,1/21/2011,mg/l,10,587
Chemical Oxygen Demand (Cr),Achara,1/22/2011,mg/l,8,588
Chemical Oxygen Demand (Cr),Achara,2/11/2011,mg/l,8,589
Chemical Oxygen Demand (Cr),Achara,2/18/2011,mg/l,0,590
Chemical Oxygen Demand (Cr),Achara,3/18/2011,mg/l,9,591
Chemical Oxygen Demand (Cr),Achara,3/31/2011,mg/l,0,592
Chemical Oxygen Demand (Cr),Achara,4/16/2011,mg/l,9,593
Chemical Oxygen Demand (Cr),Achara,4/22/2011,mg/l,8,594
Chemical Oxygen Demand (Cr),Achara,5/13/2011,mg/l,8,595
Chemical Oxygen Demand (Cr),Achara,5/27/2011,mg/l,0,596
Chemical Oxygen Demand (Cr),Achara,6/11/2011,mg/l,8,597
Chemical Oxygen Demand (Cr),Achara,6/17/2011,mg/l,9,598
Chemical Oxygen Demand (Cr),Achara,7/9/2011,mg/l,11,599
Chemical Oxygen Demand (Cr),Achara,7/14/2011,mg/l,8,600
Chemical Oxygen Demand (Cr),Achara,8/4/2011,mg/l,10,601
Chemical Oxygen Demand (Cr),Achara,8/11/2011,mg/l,0,602
Chemical Oxygen Demand (Cr),Achara,9/14/2011,mg/l,0,603
Chemical Oxygen Demand (Cr),Achara,9/28/2011,mg/l,0,604
Chemical Oxygen Demand (Cr),Achara,10/8/2011,mg/l,11,605
Chemical Oxygen Demand (Cr),Achara,10/13/2011,mg/l,10,606
Chemical Oxygen Demand (Cr),Achara,11/11/2011,mg/l,0,607
Chemical Oxygen Demand (Cr),Achara,11/26/2011,mg/l,13,608
Chemical Oxygen Demand (Cr),Achara,12/10/2011,mg/l,0,609
Chemical Oxygen Demand (Cr),Achara,12/15/2011,mg/l,0,610
Chemical Oxygen Demand (Cr),Achara,1/20/2012,mg/l,0,611
Chemical Oxygen Demand (Cr),Achara,1/21/2012,mg/l,0,612
Chemical Oxygen Demand (Cr),Achara,2/10/2012,mg/l,0,613
Chemical Oxygen Demand (Cr),Achara,2/17/2012,mg/l,0,614
Chemical Oxygen Demand (Cr),Achara,3/15/2012,mg/l,10,615
Chemical Oxygen Demand (Cr),Achara,3/17/2012,mg/l,0,616
Chemical Oxygen Demand (Cr),Achara,4/21/2012,mg/l,10,617
Chemical Oxygen Demand (Cr),Achara,4/29/2012,mg/l,0,618
Chemical Oxygen Demand (Cr),Achara,5/19/2012,mg/l,0,619
Chemical Oxygen Demand (Cr),Achara,5/27/2012,mg/l,0,620
Chemical Oxygen Demand (Cr),Achara,6/16/2012,mg/l,11,621
Chemical Oxygen Demand (Cr),Achara,6/28/2012,mg/l,12,622
Chemical Oxygen Demand (Cr),Achara,7/8/2012,mg/l,10,623
Chemical Oxygen Demand (Cr),Achara,7/21/2012,mg/l,0,624
Chemical Oxygen Demand (Cr),Achara,8/16/2012,mg/l,11,625
Chemical Oxygen Demand (Cr),Achara,8/26/2012,mg/l,10,626
Chemical Oxygen Demand (Cr),Achara,9/21/2012,mg/l,0,627
Chemical Oxygen Demand (Cr),Achara,9/27/2012,mg/l,0,628
Chemical Oxygen Demand (Cr),Achara,10/18/2012,mg/l,0,629
Chemical Oxygen Demand (Cr),Achara,10/21/2012,mg/l,12,630
Chemical Oxygen Demand (Cr),Achara,11/16/2012,mg/l,0,631
Chemical Oxygen Demand (Cr),Achara,11/22/2012,mg/l,10,632
Chemical Oxygen Demand (Cr),Achara,12/7/2012,mg/l,0,633
Chemical Oxygen Demand (Cr),Achara,12/10/2012,mg/l,23,634
Chemical Oxygen Demand (Cr),Achara,1/17/2013,mg/l,12,635
Chemical Oxygen Demand (Cr),Achara,2/15/2013,mg/l,0,636
Chemical Oxygen Demand (Cr),Achara,3/14/2013,mg/l,0,637
Chemical Oxygen Demand (Cr),Achara,4/12/2013,mg/l,0,638
Chemical Oxygen Demand (Cr),Achara,5/16/2013,mg/l,14,639
Chemical Oxygen Demand (Cr),Achara,6/14/2013,mg/l,0,640
Chemical Oxygen Demand (Cr),Achara,7/18/2013,mg/l,0,641
Chemical Oxygen Demand (Cr),Achara,8/16/2013,mg/l,0,642
Chemical Oxygen Demand (Cr),Achara,9/21/2013,mg/l,0,643
Chemical Oxygen Demand (Cr),Achara,10/18/2013,mg/l,0,644
Chemical Oxygen Demand (Cr),Achara,11/15/2013,mg/l,0,645
Chemical Oxygen Demand (Cr),Achara,12/13/2013,mg/l,0,646
Chemical Oxygen Demand (Cr),Achara,1/16/2014,mg/l,5,647
Chemical Oxygen Demand (Cr),Achara,2/15/2014,mg/l,5,648
Chemical Oxygen Demand (Cr),Achara,3/19/2014,mg/l,5,649
Chemical Oxygen Demand (Cr),Achara,4/18/2014,mg/l,5,650
Chemical Oxygen Demand (Cr),Achara,5/16/2014,mg/l,5,651
Chemical Oxygen Demand (Cr),Achara,6/20/2014,mg/l,15,652
Chemical Oxygen Demand (Cr),Achara,7/18/2014,mg/l,5,653
Chemical Oxygen Demand (Cr),Achara,8/16/2014,mg/l,15,654
Chemical Oxygen Demand (Cr),Achara,9/19/2014,mg/l,5,655
Chemical Oxygen Demand (Cr),Achara,10/17/2014,mg/l,11,656
Chemical Oxygen Demand (Cr),Achara,11/21/2014,mg/l,13,657
Chemical Oxygen Demand (Cr),Achara,12/12/2014,mg/l,16,658
Chemical Oxygen Demand (Cr),Achara,1/17/2015,mg/l,5,659
Chemical Oxygen Demand (Cr),Achara,2/21/2015,mg/l,5,660
Chemical Oxygen Demand (Cr),Achara,3/13/2015,mg/l,18,661
Chemical Oxygen Demand (Cr),Achara,4/18/2015,mg/l,16,662
Chemical Oxygen Demand (Cr),Achara,5/15/2015,mg/l,17,663
Chemical Oxygen Demand (Cr),Achara,6/20/2015,mg/l,18,664
Chemical Oxygen Demand (Cr),Achara,7/16/2015,mg/l,17,665
Chemical Oxygen Demand (Cr),Achara,8/22/2015,mg/l,12,666
Chemical Oxygen Demand (Cr),Achara,9/18/2015,mg/l,16,667
Chemical Oxygen Demand (Cr),Achara,10/16/2015,mg/l,5,668
Chemical Oxygen Demand (Cr),Achara,11/20/2015,mg/l,5,669
Chemical Oxygen Demand (Cr),Achara,12/9/2015,mg/l,5,670
Chemical Oxygen Demand (Cr),Achara,1/15/2016,mg/l,5,671
Chemical Oxygen Demand (Cr),Achara,2/12/2016,mg/l,5,672
Chemical Oxygen Demand (Cr),Achara,3/12/2016,mg/l,5,673
Chemical Oxygen Demand (Cr),Achara,4/16/2016,mg/l,5,674
Chemical Oxygen Demand (Cr),Achara,5/13/2016,mg/l,12,675
Chemical Oxygen Demand (Cr),Achara,6/11/2016,mg/l,5,676
Chemical Oxygen Demand (Cr),Achara,7/16/2016,mg/l,19,677
Chemical Oxygen Demand (Cr),Achara,8/20/2016,mg/l,12,678
Chemical Oxygen Demand (Cr),Achara,9/16/2016,mg/l,21,679
Chemical Oxygen Demand (Cr),Achara,10/22/2016,mg/l,11,680
Chemical Oxygen Demand (Cr),Achara,11/19/2016,mg/l,12,681
Chemical Oxygen Demand (Cr),Achara,12/10/2016,mg/l,13,682
Chemical Oxygen Demand (Mn),Achara,1/15/2009,mg/l,3,683
Chemical Oxygen Demand (Mn),Achara,2/13/2009,mg/l,3.4,684
Chemical Oxygen Demand (Mn),Achara,3/19/2009,mg/l,5,685
Chemical Oxygen Demand (Mn),Achara,4/17/2009,mg/l,0,686
Chemical Oxygen Demand (Mn),Achara,5/17/2009,mg/l,0,687
Chemical Oxygen Demand (Mn),Achara,6/12/2009,mg/l,3.7,688
Chemical Oxygen Demand (Mn),Achara,7/11/2009,mg/l,0,689
Chemical Oxygen Demand (Mn),Achara,8/13/2009,mg/l,4,690
Chemical Oxygen Demand (Mn),Achara,9/10/2009,mg/l,0,691
Chemical Oxygen Demand (Mn),Achara,10/11/2009,mg/l,0,692
Chemical Oxygen Demand (Mn),Achara,11/19/2009,mg/l,0,693
Chemical Oxygen Demand (Mn),Achara,12/10/2009,mg/l,4.3,694
Chemical Oxygen Demand (Mn),Achara,1/16/2010,mg/l,4.5,695
Chemical Oxygen Demand (Mn),Achara,2/20/2010,mg/l,2.1,696
Chemical Oxygen Demand (Mn),Achara,3/19/2010,mg/l,2.6,697
Chemical Oxygen Demand (Mn),Achara,4/16/2010,mg/l,2.6,698
Chemical Oxygen Demand (Mn),Achara,5/20/2010,mg/l,5.2,699
Chemical Oxygen Demand (Mn),Achara,6/17/2010,mg/l,3.8,700
Chemical Oxygen Demand (Mn),Achara,7/16/2010,mg/l,4,701
Chemical Oxygen Demand (Mn),Achara,8/12/2010,mg/l,6,702
Chemical Oxygen Demand (Mn),Achara,9/17/2010,mg/l,2.2,703
Chemical Oxygen Demand (Mn),Achara,10/22/2010,mg/l,5,704
Chemical Oxygen Demand (Mn),Achara,11/19/2010,mg/l,2.5,705
Chemical Oxygen Demand (Mn),Achara,12/11/2010,mg/l,3.1,706
Chemical Oxygen Demand (Mn),Achara,1/21/2011,mg/l,2,707
Chemical Oxygen Demand (Mn),Achara,1/22/2011,mg/l,2.2,708
Chemical Oxygen Demand (Mn),Achara,2/11/2011,mg/l,2.6,709
Chemical Oxygen Demand (Mn),Achara,2/18/2011,mg/l,2.2,710
Chemical Oxygen Demand (Mn),Achara,3/18/2011,mg/l,2.9,711
Chemical Oxygen Demand (Mn),Achara,3/31/2011,mg/l,1.8,712
Chemical Oxygen Demand (Mn),Achara,4/16/2011,mg/l,3,713
Chemical Oxygen Demand (Mn),Achara,4/22/2011,mg/l,2.4,714
Chemical Oxygen Demand (Mn),Achara,5/13/2011,mg/l,2.6,715
Chemical Oxygen Demand (Mn),Achara,5/27/2011,mg/l,2.1,716
Chemical Oxygen Demand (Mn),Achara,6/11/2011,mg/l,2.9,717
Chemical Oxygen Demand (Mn),Achara,6/17/2011,mg/l,2.8,718
Chemical Oxygen Demand (Mn),Achara,7/9/2011,mg/l,3.2,719
Chemical Oxygen Demand (Mn),Achara,7/14/2011,mg/l,2.6,720
Chemical Oxygen Demand (Mn),Achara,8/4/2011,mg/l,3.2,721
Chemical Oxygen Demand (Mn),Achara,8/11/2011,mg/l,1.7,722
Chemical Oxygen Demand (Mn),Achara,9/14/2011,mg/l,1.9,723
Chemical Oxygen Demand (Mn),Achara,9/28/2011,mg/l,2.1,724
Chemical Oxygen Demand (Mn),Achara,10/8/2011,mg/l,2.9,725
Chemical Oxygen Demand (Mn),Achara,10/13/2011,mg/l,3.4,726
Chemical Oxygen Demand (Mn),Achara,11/11/2011,mg/l,2.2,727
Chemical Oxygen Demand (Mn),Achara,11/26/2011,mg/l,4.3,728
Chemical Oxygen Demand (Mn),Achara,12/10/2011,mg/l,2.1,729
Chemical Oxygen Demand (Mn),Achara,12/15/2011,mg/l,1.4,730
Chemical Oxygen Demand (Mn),Achara,1/20/2012,mg/l,2.1,731
Chemical Oxygen Demand (Mn),Achara,1/21/2012,mg/l,2,732
Chemical Oxygen Demand (Mn),Achara,2/10/2012,mg/l,2.6,733
Chemical Oxygen Demand (Mn),Achara,3/17/2012,mg/l,2.8,734
Chemical Oxygen Demand (Mn),Achara,4/21/2012,mg/l,3.7,735
Chemical Oxygen Demand (Mn),Achara,4/29/2012,mg/l,2.4,736
Chemical Oxygen Demand (Mn),Achara,5/19/2012,mg/l,2.4,737
Chemical Oxygen Demand (Mn),Achara,5/27/2012,mg/l,3.1,738
Chemical Oxygen Demand (Mn),Achara,6/16/2012,mg/l,3.4,739
Chemical Oxygen Demand (Mn),Achara,6/28/2012,mg/l,4.9,740
Chemical Oxygen Demand (Mn),Achara,7/8/2012,mg/l,4,741
Chemical Oxygen Demand (Mn),Achara,7/21/2012,mg/l,3.2,742
Chemical Oxygen Demand (Mn),Achara,8/16/2012,mg/l,2.4,743
Chemical Oxygen Demand (Mn),Achara,8/26/2012,mg/l,3.5,744
Chemical Oxygen Demand (Mn),Achara,9/21/2012,mg/l,3.8,745
Chemical Oxygen Demand (Mn),Achara,9/27/2012,mg/l,3,746
Chemical Oxygen Demand (Mn),Achara,10/18/2012,mg/l,2,747
Chemical Oxygen Demand (Mn),Achara,10/21/2012,mg/l,4.4,748
Chemical Oxygen Demand (Mn),Achara,11/16/2012,mg/l,3.4,749
Chemical Oxygen Demand (Mn),Achara,11/22/2012,mg/l,3.1,750
Chemical Oxygen Demand (Mn),Achara,12/7/2012,mg/l,2.1,751
Chemical Oxygen Demand (Mn),Achara,12/10/2012,mg/l,7.4,752
Chemical Oxygen Demand (Mn),Achara,1/17/2013,mg/l,3.4,753
Chemical Oxygen Demand (Mn),Achara,2/15/2013,mg/l,3,754
Chemical Oxygen Demand (Mn),Achara,3/14/2013,mg/l,3.2,755
Chemical Oxygen Demand (Mn),Achara,4/12/2013,mg/l,2.5,756
Chemical Oxygen Demand (Mn),Achara,5/16/2013,mg/l,3.2,757
Chemical Oxygen Demand (Mn),Achara,6/14/2013,mg/l,1.8,758
Chemical Oxygen Demand (Mn),Achara,7/18/2013,mg/l,3.8,759
Chemical Oxygen Demand (Mn),Achara,8/16/2013,mg/l,2,760
Chemical Oxygen Demand (Mn),Achara,9/21/2013,mg/l,2.7,761
Chemical Oxygen Demand (Mn),Achara,10/18/2013,mg/l,2.7,762
Chemical Oxygen Demand (Mn),Achara,11/15/2013,mg/l,3.8,763
Chemical Oxygen Demand (Mn),Achara,12/13/2013,mg/l,2,764
Chemical Oxygen Demand (Mn),Achara,1/16/2014,mg/l,3.1,765
Chemical Oxygen Demand (Mn),Achara,4/18/2014,mg/l,2.2,766
Chemical Oxygen Demand (Mn),Achara,5/16/2014,mg/l,2.8,767
Chemical Oxygen Demand (Mn),Achara,6/20/2014,mg/l,3.5,768
Chemical Oxygen Demand (Mn),Achara,10/17/2014,mg/l,2,769
Chemical Oxygen Demand (Mn),Achara,11/21/2014,mg/l,1.3,770
Chemical Oxygen Demand (Mn),Achara,12/12/2014,mg/l,2.7,771
Chemical Oxygen Demand (Mn),Achara,4/18/2015,mg/l,2.1,772
Chemical Oxygen Demand (Mn),Achara,5/15/2015,mg/l,2.5,773
Chemical Oxygen Demand (Mn),Achara,6/20/2015,mg/l,2.8,774
Chemical Oxygen Demand (Mn),Achara,7/16/2015,mg/l,2.7,775
Chemical Oxygen Demand (Mn),Achara,10/16/2015,mg/l,2.7,776
Chemical Oxygen Demand (Mn),Achara,11/20/2015,mg/l,2.5,777
Chemical Oxygen Demand (Mn),Achara,3/12/2016,mg/l,2.26,778
Chemical Oxygen Demand (Mn),Achara,5/13/2016,mg/l,3.6,779
Chemical Oxygen Demand (Mn),Achara,6/11/2016,mg/l,3.8,780
Chemical Oxygen Demand (Mn),Achara,7/16/2016,mg/l,3.1,781
Chemical Oxygen Demand (Mn),Achara,8/20/2016,mg/l,2.2,782
Chemical Oxygen Demand (Mn),Achara,9/16/2016,mg/l,2.5,783
Chemical Oxygen Demand (Mn),Achara,10/22/2016,mg/l,2.3,784
Chemical Oxygen Demand (Mn),Achara,11/19/2016,mg/l,1,785
Chemical Oxygen Demand (Mn),Achara,12/10/2016,mg/l,2.4,786
Chlorides,Achara,1/15/2009,mg/l,11.9,787
Chlorides,Achara,2/13/2009,mg/l,5.8,788
Chlorides,Achara,3/19/2009,mg/l,6.9,789
Chlorides,Achara,4/17/2009,mg/l,8.7,790
Chlorides,Achara,1/16/2010,mg/l,8.1,791
Chlorides,Achara,2/20/2010,mg/l,6,792
Chlorides,Achara,3/19/2010,mg/l,6.7,793
Chlorides,Achara,4/16/2010,mg/l,10.3,794
Chlorides,Achara,5/20/2010,mg/l,7.8,795
Chlorides,Achara,6/17/2010,mg/l,5.4,796
Chlorides,Achara,7/16/2010,mg/l,9.5,797
Chlorides,Achara,8/12/2010,mg/l,10.3,798
Chlorides,Achara,9/17/2010,mg/l,11.9,799
Chlorides,Achara,10/22/2010,mg/l,15.2,800
Chlorides,Achara,11/19/2010,mg/l,12.1,801
Chlorides,Achara,12/11/2010,mg/l,9.2,802
Chlorides,Achara,1/21/2011,mg/l,8.1,803
Chlorides,Achara,2/18/2011,mg/l,17,804
Chlorides,Achara,3/18/2011,mg/l,8.7,805
Chlorides,Achara,4/16/2011,mg/l,12.5,806
Chlorides,Achara,4/22/2011,mg/l,9.3,807
Chlorides,Achara,6/17/2011,mg/l,14.9,808
Chlorides,Achara,7/14/2011,mg/l,7.3,809
Chlorides,Achara,8/11/2011,mg/l,10.4,810
Chlorides,Achara,9/14/2011,mg/l,8.6,811
Chlorides,Achara,10/13/2011,mg/l,8.6,812
Chlorides,Achara,11/11/2011,mg/l,9.9,813
Chlorides,Achara,12/10/2011,mg/l,11.6,814
Chlorides,Achara,1/20/2012,mg/l,8.5,815
Chlorides,Achara,2/17/2012,mg/l,11.1,816
Chlorides,Achara,3/17/2012,mg/l,12.9,817
Chlorides,Achara,4/21/2012,mg/l,7.9,818
Chlorides,Achara,5/19/2012,mg/l,8,819
Chlorides,Achara,6/16/2012,mg/l,9.4,820
Chlorides,Achara,7/21/2012,mg/l,8.1,821
Chlorides,Achara,8/16/2012,mg/l,7.2,822
Chlorides,Achara,9/21/2012,mg/l,5.4,823
Chlorides,Achara,10/21/2012,mg/l,13.8,824
Chlorides,Achara,11/16/2012,mg/l,13.5,825
Chlorides,Achara,12/10/2012,mg/l,7.2,826
Chlorides,Achara,1/17/2013,mg/l,11.6,827
Chlorides,Achara,2/15/2013,mg/l,9.6,828
Chlorides,Achara,3/14/2013,mg/l,12.9,829
Chlorides,Achara,4/12/2013,mg/l,10.1,830
Chlorides,Achara,5/16/2013,mg/l,9,831
Chlorides,Achara,6/14/2013,mg/l,11.2,832
Chlorides,Achara,7/18/2013,mg/l,11.7,833
Chlorides,Achara,8/16/2013,mg/l,6.1,834
Chlorides,Achara,9/21/2013,mg/l,9.9,835
Chlorides,Achara,10/18/2013,mg/l,15.6,836
Chlorides,Achara,11/15/2013,mg/l,14.5,837
Chlorides,Achara,12/13/2013,mg/l,15.6,838
Chlorides,Achara,1/16/2014,mg/l,15.2,839
Chlorides,Achara,2/15/2014,mg/l,13.4,840
Chlorides,Achara,3/19/2014,mg/l,11.9,841
Chlorides,Achara,4/18/2014,mg/l,11.4,842
Chlorides,Achara,5/16/2014,mg/l,6.7,843
Chlorides,Achara,6/20/2014,mg/l,5.8,844
Chlorides,Achara,7/18/2014,mg/l,12.8,845
Chlorides,Achara,8/16/2014,mg/l,13.4,846
Chlorides,Achara,9/19/2014,mg/l,17.2,847
Chlorides,Achara,10/17/2014,mg/l,15.2,848
Chlorides,Achara,11/21/2014,mg/l,15.9,849
Chlorides,Achara,12/12/2014,mg/l,22.1,850
Chlorides,Achara,1/17/2015,mg/l,19.1,851
Chlorides,Achara,2/21/2015,mg/l,10.6,852
Chlorides,Achara,3/13/2015,mg/l,8.3,853
Chlorides,Achara,4/18/2015,mg/l,8.6,854
Chlorides,Achara,5/15/2015,mg/l,12.4,855
Chlorides,Achara,6/20/2015,mg/l,8.2,856
Chlorides,Achara,7/16/2015,mg/l,7.2,857
Chlorides,Achara,8/22/2015,mg/l,12.7,858
Chlorides,Achara,9/18/2015,mg/l,11.4,859
Chlorides,Achara,10/16/2015,mg/l,15.5,860
Chlorides,Achara,11/20/2015,mg/l,9.5,861
Chlorides,Achara,12/9/2015,mg/l,12.8,862
Chlorides,Achara,1/15/2016,mg/l,11.8,863
Chlorides,Achara,2/12/2016,mg/l,10.6,864
Chlorides,Achara,3/12/2016,mg/l,11.8,865
Chlorides,Achara,4/16/2016,mg/l,9.3,866
Chlorides,Achara,5/13/2016,mg/l,9.2,867
Chlorides,Achara,6/11/2016,mg/l,11.6,868
Chlorides,Achara,7/16/2016,mg/l,9.1,869
Chlorides,Achara,8/20/2016,mg/l,6.3,870
Chlorides,Achara,9/16/2016,mg/l,9.9,871
Chlorides,Achara,10/22/2016,mg/l,7.3,872
Chlorides,Achara,11/19/2016,mg/l,11,873
Chlorides,Achara,12/10/2016,mg/l,7.5,874
Chromium,Achara,1/15/2009,µg/l,0.5,875
Chromium,Achara,2/13/2009,µg/l,0.6,876
Chromium,Achara,3/19/2009,µg/l,0,877
Chromium,Achara,4/17/2009,µg/l,0.7,878
Chromium,Achara,6/12/2009,µg/l,0,879
Chromium,Achara,7/11/2009,µg/l,0.6,880
Chromium,Achara,10/11/2009,µg/l,0.6,881
Chromium,Achara,11/19/2009,µg/l,3.8,882
Chromium,Achara,1/16/2010,µg/l,0.5,883
Chromium,Achara,2/20/2010,µg/l,0.3,884
Chromium,Achara,3/19/2010,µg/l,0.8,885
Chromium,Achara,4/16/2010,µg/l,0.4,886
Chromium,Achara,5/20/2010,µg/l,2.3,887
Chromium,Achara,6/17/2010,µg/l,0.6,888
Chromium,Achara,7/16/2010,µg/l,0.3,889
Chromium,Achara,8/12/2010,µg/l,0.6,890
Chromium,Achara,9/17/2010,µg/l,0.3,891
Chromium,Achara,10/22/2010,µg/l,0.8,892
Chromium,Achara,3/18/2011,µg/l,0,893
Chromium,Achara,3/31/2011,µg/l,0,894
Chromium,Achara,4/16/2011,µg/l,0,895
Chromium,Achara,5/13/2011,µg/l,0,896
Chromium,Achara,5/27/2011,µg/l,0,897
Chromium,Achara,6/11/2011,µg/l,0,898
Chromium,Achara,6/17/2011,µg/l,0,899
Chromium,Achara,7/14/2011,µg/l,0,900
Chromium,Achara,8/11/2011,µg/l,1.1,901
Chromium,Achara,9/14/2011,µg/l,0,902
Chromium,Achara,9/28/2011,µg/l,0,903
Chromium,Achara,10/8/2011,µg/l,0,904
Chromium,Achara,10/13/2011,µg/l,0,905
Chromium,Achara,11/11/2011,µg/l,0,906
Chromium,Achara,12/10/2011,µg/l,0,907
Chromium,Achara,1/20/2012,µg/l,1.5,908
Chromium,Achara,2/17/2012,µg/l,0,909
Chromium,Achara,3/17/2012,µg/l,0,910
Chromium,Achara,4/21/2012,µg/l,0,911
